title,variant,price,imgUrl,link,l1,I2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,ADO
【大号】1公斤装OPP透明塑料袋 - 带粘边，超透明，适用于存放衣物/配饰,38 x 48 + 4 厘米,1.68,https://cf.shopee.vn/file/d7fd779cbe7ec57fac884e31e3f4efb4,http://shopee.vn/product/73291907/1437224042,礼品与包装材料,其他的,IVCN202604158113,2039293467,,P2,2026/7/1,1437224042,1.68012,,1,0.5
Dotty Dot 圆珠笔 0.38 FASTER CX913（12 支/盒）,蓝色（手柄颜色随机）,11.7,https://cf.shopee.co.th/file/th-11134207-7r98q-lphox0w7gnnzba,http://shopee.co.th/product/65779202/1550089147,写作与校对,钢笔和墨水,IVCN202601053431,96321520112,https://detail.1688.com/offer/615413408151.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,1550089147,11.70469,,1,5.86
小传单 17厘米 20厘米 25 28厘米 30 32 35 38 40 42 45 50 55 80 快递塑料袋 邮寄袋 pos laju gdex skynet 256,30厘米×42厘米，厚度0.08毫米,4.45,https://cf.shopee.com.my/file/sg-11134201-7rdwd-lz7en9k2kjhz75,http://shopee.com.my/product/58402106/1556251378,礼品与包装材料,其他的,IVCN2025112126473,301025736556,https://detail.1688.com/offer/929378877219.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517629449394721687e0ff0&token=pO70qAfFBGRICGdiRXxwh8SkQAR%2BV2OkVbIcnk2w5t3VNkbrMUdwa1TJe%2BLcCbcp,P1,2026/7/1,1556251378,4.45699,,1,
KA牌纸板邮箱，带重叠式盖子（G号），附印刷地址标签（20张）。包裹箱，纸板箱。,KA牌纸板邮箱，带重叠式盖子（G号），附印刷地址标签（20张）。包裹箱，纸板箱。,4.35,https://cf.shopee.co.th/file/cb3dd5f57956097aa0d7a8c36f52b2a0,http://shopee.co.th/product/9870563/1559654783,礼品与包装材料,纸箱,IVCN202606173105,61071949740,,P2,2026/7/1,1559654783,4.35712,高价品，流量翻倍,1,
优质蜡质碳带，适用于条形码打印、标签打印和货运标签打印。出墨量：110mm x 300m（大号），110mm x 100m（小号），1英寸纸芯。,优质 110mmx300m,7.55,https://cf.shopee.co.th/file/103fdeba731ea9f726b819d127a35bd2,http://shopee.co.th/product/32751552/1564378368,笔记本与纸质用品,标签和贴纸,IVCN202601053657,120929184526,https://detail.1688.com/offer/608321537777.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/7/1,1564378368,7.55526,,1,4.07
彩色卡纸 250张 9x12英寸,彩色卡纸 250张 9x12英寸,4.27,https://cf.shopee.ph/file/ph-11134207-7ra0n-mc912cliia9n65,http://shopee.ph/product/33356143/1566435198,笔记本与纸质用品,艺术纸和纸板,IVCN202606173357,72045434526,,P2,2026/7/1,1566435198,4.27184,,1,3.86
自动铅笔，2B铅芯，2毫米，配有铅芯替换装，用于绘画。,自动铅笔，2B铅芯，2毫米，配有铅芯替换装，用于绘画。,3.8,https://cf.shopee.co.th/file/fe487b85e76d6a138ecf620e3534e62d,http://shopee.co.th/product/76386986/1566995930,写作与校对,铅笔,IVCN202606173373,72143867676,,P2,2026/7/1,1566995930,3.80008,,1,
A5纸质桌面菜单架，带6个菜单套，横竖两用，型号2201.1,垂直的,8.18,https://cf.shopee.com.my/file/sg-11134201-7rccv-m6i86qqcf0d65c,http://shopee.com.my/product/18321026/1581834465,笔记本与纸质用品,艺术纸和纸板,IVCN2026021028647,2398052460,https://detail.1688.com/offer/556456782847.html?lang=zh&kjSource=pc&fromkv=refer%3AHVDFOR2TGRCFGTSGKJLUWVCDKFGDIMSUJNHFEVKHKUZUIT2PIJJUQQJSIRHVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVIT2NKJJEONC2IRDU4QSVI5MVSRCLLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP,P1,2026/7/1,1581834465,8.1834,,1,1.14
【Kotak】（50个）大号Kotak包装盒纸箱包装盒纸​​盒隐藏盒Hantaran包裹礼品盒纸箱,20x15x11厘米 - 50个,10.04,https://cf.shopee.com.my/file/my-11134201-7r98u-lyzzfaeipra80e,http://shopee.com.my/product/97124400/1623768585,礼品与包装材料,纸箱,IVCN202606174605,118429420762,,P2,2026/7/1,1623768585,10.04308,高价品，流量翻倍,1,0.64
活页文件保护套 - 11孔,Excel，A4,1.93,https://cf.shopee.ph/file/e9bfd09170a0645ae67b363b45d15cfb,http://shopee.ph/product/46727795/1634717665,笔记本与纸质用品,散装,IVCN202606175009,126452735753,,P2,2026/7/1,1634717665,1.93698,,1,
德国进口的 Edding 383 和 Edding 380 型翻页白板笔。品牌：Edding。,圆头（1.5-3毫米），蓝色。,1.51,https://cf.shopee.co.th/file/703e116313c8bb55584bf20d187572d3,http://shopee.co.th/product/58055179/1638019812,写作与校对,钢笔和墨水,IVCN202606171933,2617337881,,P2,2026/7/1,1638019812,1.51632,,1,
合成纤维布，1码长。,350克,7.68,https://cf.shopee.co.th/file/d7199e8d868b6038b38ad167de39bcc7,http://shopee.co.th/product/88743193/1657227944,其他,#VALUE!,IVCN2025122512007,95411837914,,P2,2026/7/1,1657227944,7.68919,,1,
一盒10支装 Bizner BIZ-P02 高级木质铅笔,一盒10支装 Bizner BIZ-P02 高级木质铅笔,4.89,https://cf.shopee.vn/file/vn-11134207-7r98o-lnb5ip8nzmctd1,http://shopee.vn/product/101480242/1673218167,写作与校对,铅笔,IVCN202601053281,72116739108,https://detail.1688.com/offer/658492854352.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21365bc417567211134602216e0f2c&token=bSG30VlfF6428QHlM5plNSO2oI0pTaJzEeFnlWPp0H613LaudiBbxCU8Zl2DIuIs,P1,2026/7/1,1673218167,4.8958,,1,1.07
樱花牌 Pigma 笔（针尖细线笔）,黑色 #05,1.51,https://cf.shopee.co.th/file/th-11134201-7rask-m8yma5r94jm74a,http://shopee.co.th/product/29228725/1676895894,写作与校对,钢笔和墨水,IVCN202606171939,2681570280,https://detail.1688.com/offer/688251658454.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/7/1,1676895894,1.51323,,1,0.21
CAMRY Shine 525 笔（0.38mm），红色和蓝色墨水。,12支笔，蓝色墨水。,3.96,https://cf.shopee.co.th/file/th-11134207-23020-b30lskmap6mvc2,http://shopee.co.th/product/49028816/1730922239,写作与校对,钢笔和墨水,IVCN2026021028775,102613982307,https://detail.1688.com/offer/624563578507.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/7/1,1730922239,4.43963,,1,2.29
【6支装】书法用卡特铅笔芯 1.8mm 2B 铅笔芯，适用于 Tulisan Khat nasakh #7813#1.8mm,【6支装】书法用卡特铅笔芯 1.8mm 2B 铅笔芯，适用于 Tulisan Khat nasakh #7813#1.8mm,0.85,https://cf.shopee.com.my/file/sg-11134201-22110-9ru4vrkjogkv0f,http://shopee.com.my/product/107050481/1747215165,写作与校对,铅笔,IVCN2026021028673,31288458938,相似款核价,P1,2026/7/1,1747215165,0.85547,,1,0.93
Labellon | 纸质贴纸 (FLC-112) 反光标记贴纸，圆形，13 毫米，12 张/包。,紫红色,1.1,https://cf.shopee.co.th/file/c5cf4abd431cc58c89f664ec1cbb14c5,http://shopee.co.th/product/35599242/1756307972,笔记本与纸质用品,标签和贴纸,IVCN2026051379691,2909142953,https://detail.1688.com/offer/546664499930.html?spm=a26352.b28411319/2508.0.0.1ed41e62zAFrNz,P0,2026/7/1,1756307972,2.37376,,1,
（MR.DIY）自粘价格标签贴纸 500 张,（MR.DIY）自粘价格标签贴纸 500 张,3.46,https://cf.shopee.com.my/file/559ea537d32e66bc829d4352a32be678,http://shopee.com.my/product/38340310/1757014630,笔记本与纸质用品,标签和贴纸,IVCN2025111811023,50351144960,https://detail.1688.com/offer/817034520599.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17633462780163667e0ffd&token=g4vofTpYr9kC%2BpUwYQDpAVCl337HSkhN0EzYg5qdkPfbfvDaszRiCb7KUP2mHhsT,P0,2026/7/1,1757014630,3.46829,,1,0.14
KI牛皮纸，棕色纸，A4尺寸，150克/平方米（50张）,KI牛皮纸，棕色纸，A4尺寸，150克/平方米（50张）,1.49,https://cf.shopee.co.th/file/th-11134207-81ztc-morv3ye1am8bcf,http://shopee.co.th/product/46752973/1780715372,笔记本与纸质用品,艺术纸和纸板,IVCN202606172665,42156586211,,P2,2026/7/1,1780715372,1.49483,,1,
（哑光）升华蕾丝 黑白,1英寸,4.12,https://cf.shopee.ph/file/450ace71f2aee4c622b1f6fe3c8282eb,http://shopee.ph/product/32290862/1783801052,礼品与包装材料,丝带,IVCN2026021028835,126859119229,无同款,P1,2026/7/1,1783801052,4.1218,,2,19
（哑光）升华蕾丝 黑白,3月4日,3.02,https://cf.shopee.ph/file/450ace71f2aee4c622b1f6fe3c8282eb,http://shopee.ph/product/32290862/1783801052,礼品与包装材料,丝带,IVCN2026021028835,126859119230,,P2,2026/7/1,1783801052,3.02008,,2,
100磅A4粗纹纸（100张）Favini Art Italy。绘图纸、素描纸、200磅纸。,A4/100P 白色,10.78,https://cf.shopee.co.th/file/5bad37bcc9d0b6cec4f29585530c6cb7,http://shopee.co.th/product/46752973/1807590487,笔记本与纸质用品,艺术纸和纸板,IVCN202601192923,24637961634,https://detail.1688.com/offer/744487440880.html?spm=a26352.13672862.offerlist.34.696e1e62fgQFY2&cosite=-&tracelog=p4p&_p_isad=1&clickid=05433f023ff74937a0268ed8817cd683&sessionid=33887691ffad52a68ee93551f6c712fc,P0,2026/7/1,1807590487,20.35862,高价品，流量翻倍,1,0.29
Camry Shine 525 0.38mm 圆珠笔（120支装）,蓝色的,51.81,https://cf.shopee.co.th/file/80b93017e575dc7abb0b2ee712447b29,http://shopee.co.th/product/97630508/1807682709,写作与校对,钢笔和墨水,IVCN202601052907,3216809682,https://detail.1688.com/offer/681119259300.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,1807682709,51.81213,高价品，流量翻倍,1,1.14
[1箱] 高品质拉伸膜 500mm x 2.2kg x 0.2kg 芯材（透明/黑色/灰色）LLDPE塑料薄膜/包装,黑色 2.2KG-23MIC*6R,111.9,https://cf.shopee.com.my/file/my-11134207-7r98x-lwqxp1mtwtiiad,http://shopee.com.my/product/65625987/1848346282,礼品与包装材料,礼品包装纸,IVCN2025112123421,204202518858,,P2,2026/7/1,1848346282,111.90423,高价品，流量翻倍,1,
戒指礼盒（4*4*3厘米）48个,蓝色 48 片，4*4 厘米 48 片,4.4,https://cf.shopee.ph/file/ph-11134207-7rasd-m2apgypcipj0a1,http://shopee.ph/product/40409062/1851648840,礼品与包装材料,礼盒,IVCN2025122512025,4106907317,,P2,2026/7/1,1851648840,4.40642,,1,0.21
用于设计的5层瓦楞纸板，100x100厘米，BC型瓦楞，6毫米厚（1包10张）,100x100厘米。,26.71,https://cf.shopee.co.th/file/01aa53b82ba208f9e19dec2292f8e5a0,http://shopee.co.th/product/28319530/1858660783,笔记本与纸质用品,艺术纸和纸板,IVCN2025111811601,166851742126,https://detail.1688.com/offer/909038091862.html?spm=a26352.13672862.offerlist.22.38cd1e628bsSrf&offerId=909038091862&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=6150563191329&trace_log=normal&uuid=2adb168bd4c64aacb147cb54e607ebc2&forcePC=1772086201739,P1,2026/7/1,1858660783,26.71543,高价品，流量翻倍,1,1.5
20盒首饰套装批发组合价，尺寸为8.8x8.8x3厘米。,美丽的灰色泡沫，组合100,92.41,https://cf.shopee.vn/file/vn-11134207-7r98o-lns753rsdksae9,http://shopee.vn/product/80147116/1864864928,礼品与包装材料,礼盒,IVCN202603164683,276407712961,无同款,P1,2026/7/1,1864864928,92.41982,高价品，流量翻倍,1,
100个透明手提袋/透明购物袋/PP透明模切袋,8英寸×11英寸,2.56,https://cf.shopee.com.my/file/my-11134207-7r990-lswc46197htja2,http://shopee.com.my/product/92719556/1889625085,礼品与包装材料,礼品袋,IVCN2026031924796,3242340003,https://detail.1688.com/offer/651763317178.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,1889625085,2.56328,,2,2.5
100个透明手提袋/透明购物袋/PP透明模切袋,7英寸x10英寸,1.43,https://cf.shopee.com.my/file/my-11134207-7r990-lswc46197htja2,http://shopee.com.my/product/92719556/1889625085,礼品与包装材料,礼品袋,IVCN2026031924796,184159074491,,P2,2026/7/1,1889625085,1.43882,,2,2
Camry Shine 525 0.38mm 圆珠笔（每罐 50 支）,蓝色的,24.04,https://cf.shopee.co.th/file/e99fe61311024cbf886c98dc38927ad7,http://shopee.co.th/product/97630508/1896517066,写作与校对,钢笔和墨水,IVCN202601192847,3247089137,https://detail.1688.com/offer/726597250890.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212bc12a17563547969122539e0f16&token=Lgjgo6PQYnzpw%2BNpZKs3YSz9ulkZcZ%2B6aDelL4KbtkBLl9Jjjk6wTpSqg6uOnEZ5,P1,2026/7/1,1896517066,24.04261,高价品，流量翻倍,1,4.07
"餐厅点餐单（3521）品牌 Uni 3.5""*6"" NCR 2ply@80set(pack/10 books )","餐厅点餐单（3521）品牌 Uni 3.5""*6"" NCR 2ply@80set(pack/10 books )",20.88,https://cf.shopee.com.my/file/23060af6e69005b79c94deb0c03a6185,http://shopee.com.my/product/14552575/1944154544,其他,#VALUE!,IVCN202606172843,51055240925,,P2,2026/7/1,1944154544,20.88881,高价品，流量翻倍,1,1.36
Master Art 魔法马克笔，12 色。,Master Art 魔法马克笔，12 色。,1.05,https://cf.shopee.co.th/file/th-11134207-7rasg-mamibsisvgom42,http://shopee.co.th/product/122206196/1953260672,写作与校对,钢笔和墨水,IVCN202605140119,52149266516,,P2,2026/7/1,1953260672,1.05553,,1,3
Labellon | 纸质贴纸 (FL-AR-077) 反光箭头标识贴纸 (924 张/包),紫红色,2.37,https://cf.shopee.co.th/file/fed19702cb07fee3a1410d55e74b321a,http://shopee.co.th/product/35599242/1967838561,笔记本与纸质用品,标签和贴纸,IVCN2026041455168,3427036195,https://detail.1688.com/offer/561880074713.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=1d665d038eafd62f746ae2b04024c1f3&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC8B3890FE097C62A05D5BF1FDC637F7E4018F7BB552BAC6AD66BA430C43EDF0E07EEF6D6099BA67CE089F770C23C101B75108188BF0B56171F28AC67E1D018AFD4287FBCF1E84C6FC8E99046E7E9C56D518F9C08908E8A12FD2B690C93E0D9656504EC52EA7CE0500DFFE34C8C6E76DC336FE2BEE1547F2CDE80E54E90B21B732BE4ACB585D575EE3%26cbu_cps_trace_flag%3Dwrite,P1,2026/7/1,1967838561,2.37376,,1,2.36
【低运费】包裹箱、邮箱箱，00号，200-400个/套,00 不打印 400 份,28.41,https://cf.shopee.co.th/file/d02f4bff598947b085c69fd410261885,http://shopee.co.th/product/71389382/1969524741,礼品与包装材料,纸箱,IVCN202606173531,79231063223,,P2,2026/7/1,1969524741,28.41718,高价品，流量翻倍,1,1.43
100个/包 透明OPP塑料，带挂钩和胶水,11×26厘米,2.16,https://cf.shopee.ph/file/e174aa2d892bebef26258702f3246790,http://shopee.ph/product/89663921/2002348320,礼品与包装材料,其他的,IVCN202606171967,70645664515,,P2,2026/7/1,2002348320,2.16079,,1,1.5
透明/黑色拉伸膜 1.1kg 2kg 2.1kg 2.2kg 23微米/30微米收缩膜塑料包装 [吉隆坡快速发货🇲🇾],黑色 2.2kg± (23µm),8.51,https://cf.shopee.com.my/file/my-11134207-820l4-mg8vr71ov21b9a,http://shopee.com.my/product/126430423/2023636019,礼品与包装材料,其他的,IVCN2025122512491,95394291976,,P2,2026/7/1,2023636019,8.51525,,3,8.64
透明/黑色拉伸膜 1.1kg 2kg 2.1kg 2.2kg 23微米/30微米收缩膜塑料包装 [吉隆坡快速发货🇲🇾],透明 2.2kg± (23µm),16.17,https://cf.shopee.com.my/file/my-11134207-820le-mg8vrc5rd4pb24,http://shopee.com.my/product/126430423/2023636019,礼品与包装材料,其他的,IVCN2025122512491,95394291977,https://detail.1688.com/offer/597281493272.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=658ce7325768579a0b24b8d2a1604e96&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1D24E0CC14DD2AFC0983A5FA9A5C761CB1331DDC4753847ADEA5DD589B13E2FE9348394BC3CC3C62B9992F8828C4BE89264F9FFC6F88D73C8E0F557FE2D27F7B5A5CD312F0320DA6998B64CD6D999FC9E9055AA70E967226B614775C9622BA3111CF996D0B4B26A40BBDA32D9A4C0F52E24BA14109C39E7631952F452A73B4ACBB0E98B7A36583E69%26cbu_cps_trace_flag%3Dwrite,P1,2026/7/1,2023636019,16.17846,高价品，流量翻倍,3,7
透明/黑色拉伸膜 1.1kg 2kg 2.1kg 2.2kg 23微米/30微米收缩膜塑料包装 [吉隆坡快速发货🇲🇾],透明 2.0kg± (23µm),9.98,https://cf.shopee.com.my/file/my-11134207-820le-mg8vr4udq6ff62,http://shopee.com.my/product/126430423/2023636019,礼品与包装材料,其他的,IVCN2025122512491,95394291979,,P2,2026/7/1,2023636019,9.98218,,3,2.36
Maxworkshop 白色绘图纸，80 克/平方米，A0、A1、A2 尺寸，2 英寸纸芯。,A 1,26.31,https://cf.shopee.co.th/file/e768e184c260ac3ea9fbb38655c63d23,http://shopee.co.th/product/4369615/2029161262,笔记本与纸质用品,打印和复印纸,IVCN202602100632,3603135548,无同款,P1,2026/7/1,2029161262,26.3195,高价品，流量翻倍,1,
5层瓦楞纸箱，30.00x45.00x22.00厘米（C型）（10个装）,5层瓦楞纸箱，30.00x45.00x22.00厘米（C型）（10个装）,6.26,https://cf.shopee.co.th/file/sg-11134201-7rep1-mdu58o4j8gt598,http://shopee.co.th/product/97144441/2051670147,礼品与包装材料,纸箱,IVCN202606172653,42152605879,,P2,2026/7/1,2051670147,6.26221,高价品，流量翻倍,1,1.14
5层瓦楞纸箱，55.00x65.00x50.00厘米（5个装），棕色纸板箱，包装纸盒。,5层瓦楞纸箱，55.00x65.00x50.00厘米（5个装），棕色纸板箱，包装纸盒。,23.35,https://cf.shopee.co.th/file/sg-11134201-7reok-mdu5wntrbat11a,http://shopee.co.th/product/97144441/2051835938,礼品与包装材料,纸箱,IVCN202606173833,90080462011,,P2,2026/7/1,2051835938,23.35882,高价品，流量翻倍,1,0.57
A4尺寸，50张100gsm哑光白色防水喷墨打印纸贴纸（哑光纸喷墨贴纸，代码DEEFA-SPMA4）,A4尺寸，50张100gsm哑光白色防水喷墨打印纸贴纸（哑光纸喷墨贴纸，代码DEEFA-SPMA4）,7.3,https://cf.shopee.co.th/file/8f5ed281dad5ca09f3237f6183e2840e,http://shopee.co.th/product/57671219/2081670949,笔记本与纸质用品,标签和贴纸,IVCN202601192911,22924262330,https://detail.1688.com/offer/710788745701.html?spm=a26352.13672862.offerlist.1.25b15872A3eEBU&cosite=-&tracelog=p4p&_p_isad=1&clickid=758cf7dc650c4eb89153a7dcb0e8002d&sessionid=ca2a258f1cf4bc76390aaf89b7145d92,P0,2026/7/1,2081670949,7.81547,,1,2.79
用于喷墨打印的光面防水A4塑料贴纸（产品代码：DEEFA-STGA4）,用于喷墨打印的光面防水A4塑料贴纸（产品代码：DEEFA-STGA4）,6.8,https://cf.shopee.co.th/file/ab983975a65e490e42d227acc20713ba,http://shopee.co.th/product/57671219/2081705407,笔记本与纸质用品,标签和贴纸,IVCN202601053173,52136052653,,P0,2026/7/1,2081705407,7.19101,,1,3.07
三层瓦楞纸板，100x100厘米（1包=10张）,100x100厘米,14.76,https://cf.shopee.co.th/file/th-11134207-7rasg-m3lhxjvyty7b62,http://shopee.co.th/product/28319530/2123466162,笔记本与纸质用品,艺术纸和纸板,IVCN202601196691,247218756259,https://detail.1688.com/offer/599543492019.html?spm=a26352.13672862.offerlist.4.126b1e62Eir9x4&offerId=599543492019&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5354817781139&trace_log=normal&uuid=abf3d256afcd43ad856c5ce81a9150e9&forcePC=1769393539069,P1,2026/7/1,2123466162,14.76664,高价品，流量翻倍,1,2.21
条形码标签贴纸 35mm x 25mm 2000张 单行/双行 条形码贴纸 双折铜版纸,1up 单线 x1,1.89,https://cf.shopee.com.my/file/e26927fbb4f33a20b072ae39fcfc4399,http://shopee.com.my/product/140787111/2127823725,笔记本与纸质用品,标签和贴纸,IVCN202603161471,161666702087,https://detail.1688.com/offer/570517991545.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,2127823725,1.8969,,1,5.29
